Size,DataType,Algorithm,TimeMicroseconds
49600,Reversed,QuickSort,5559.400000
49600,Reversed,HybridQuickSort,3834.200000
49600,AlmostSorted,QuickSort,5591.200000
49600,AlmostSorted,HybridQuickSort,3656.800000
49700,Random,QuickSort,8022.800000
49700,Random,HybridQuickSort,6139.200000
49700,Reversed,QuickSort,5553.600000
49700,Reversed,HybridQuickSort,3784.400000
49700,AlmostSorted,QuickSort,5725.400000
49700,AlmostSorted,HybridQuickSort,3709.800000
49800,Random,QuickSort,8112.200000
49800,Random,HybridQuickSort,6311.200000
49800,Reversed,QuickSort,5679.400000
49800,Reversed,HybridQuickSort,3769.400000
49800,AlmostSorted,QuickSort,5601.000000
49800,AlmostSorted,HybridQuickSort,3552.200000
49900,Random,QuickSort,7960.400000
49900,Random,HybridQuickSort,6186.200000
49900,Reversed,QuickSort,5532.800000
49900,Reversed,HybridQuickSort,3671.400000
49900,AlmostSorted,QuickSort,5572.200000
49900,AlmostSorted,HybridQuickSort,3548.200000
50000,Random,QuickSort,8070.800000
50000,Random,HybridQuickSort,6218.000000
50000,Reversed,QuickSort,5556.600000
50000,Reversed,HybridQuickSort,3745.800000
50000,AlmostSorted,QuickSort,5645.400000
50000,AlmostSorted,HybridQuickSort,3479.600000
50100,Random,QuickSort,7947.000000
50100,Random,HybridQuickSort,6294.800000
50100,Reversed,QuickSort,5545.400000
50100,Reversed,HybridQuickSort,3787.400000
50100,AlmostSorted,QuickSort,5643.000000
50100,AlmostSorted,HybridQuickSort,3590.200000
50200,Random,QuickSort,8074.600000
50200,Random,HybridQuickSort,6231.400000
50200,Reversed,QuickSort,5662.600000
50200,Reversed,HybridQuickSort,3804.000000
50200,AlmostSorted,QuickSort,5607.800000
50200,AlmostSorted,HybridQuickSort,3648.000000
50300,Random,QuickSort,8060.600000
50300,Random,HybridQuickSort,6181.000000
50300,Reversed,QuickSort,5659.000000
50300,Reversed,HybridQuickSort,3808.000000
50300,AlmostSorted,QuickSort,5661.000000
50300,AlmostSorted,HybridQuickSort,3638.800000
50400,Random,QuickSort,8106.600000
50400,Random,HybridQuickSort,6193.000000
50400,Reversed,QuickSort,5590.000000
50400,Reversed,HybridQuickSort,3850.200000
50400,AlmostSorted,QuickSort,5731.000000
50400,AlmostSorted,HybridQuickSort,3736.800000
50500,Random,QuickSort,8566.400000
50500,Random,HybridQuickSort,6513.400000
50500,Reversed,QuickSort,5754.800000
50500,Reversed,HybridQuickSort,3916.600000
50500,AlmostSorted,QuickSort,5775.600000
50500,AlmostSorted,HybridQuickSort,3758.400000
50600,Random,QuickSort,9067.600000
50600,Random,HybridQuickSort,6653.200000
50600,Reversed,QuickSort,5913.400000
50600,Reversed,HybridQuickSort,3952.600000
50600,AlmostSorted,QuickSort,6269.800000
50600,AlmostSorted,HybridQuickSort,4105.600000
50700,Random,QuickSort,9152.200000
50700,Random,HybridQuickSort,6572.000000
50700,Reversed,QuickSort,6612.200000
50700,Reversed,HybridQuickSort,3930.800000
50700,AlmostSorted,QuickSort,5629.800000
50700,AlmostSorted,HybridQuickSort,3733.200000
50800,Random,QuickSort,8131.400000
50800,Random,HybridQuickSort,6369.200000
50800,Reversed,QuickSort,5826.600000
50800,Reversed,HybridQuickSort,3822.800000
50800,AlmostSorted,QuickSort,5763.200000
50800,AlmostSorted,HybridQuickSort,3713.600000
50900,Random,QuickSort,8165.800000
50900,Random,HybridQuickSort,6426.000000
50900,Reversed,QuickSort,5476.000000
50900,Reversed,HybridQuickSort,3904.800000
50900,AlmostSorted,QuickSort,5677.600000
50900,AlmostSorted,HybridQuickSort,3608.200000
51000,Random,QuickSort,8388.600000
51000,Random,HybridQuickSort,6592.000000
51000,Reversed,QuickSort,5778.400000
51000,Reversed,HybridQuickSort,3797.400000
51000,AlmostSorted,QuickSort,5757.400000
51000,AlmostSorted,HybridQuickSort,3636.800000
51100,Random,QuickSort,8213.200000
51100,Random,HybridQuickSort,6390.000000
51100,Reversed,QuickSort,5790.200000
51100,Reversed,HybridQuickSort,3778.400000
51100,AlmostSorted,QuickSort,5795.000000
51100,AlmostSorted,HybridQuickSort,3629.200000
51200,Random,QuickSort,8165.000000
51200,Random,HybridQuickSort,6325.800000
51200,Reversed,QuickSort,5863.000000
51200,Reversed,HybridQuickSort,3894.800000
51200,AlmostSorted,QuickSort,5773.000000
51200,AlmostSorted,HybridQuickSort,3668.400000
51300,Random,QuickSort,8375.600000
51300,Random,HybridQuickSort,6387.800000
51300,Reversed,QuickSort,5842.800000
51300,Reversed,HybridQuickSort,3854.600000
51300,AlmostSorted,QuickSort,5809.000000
51300,AlmostSorted,HybridQuickSort,3718.800000
51400,Random,QuickSort,8615.400000
51400,Random,HybridQuickSort,6589.400000
51400,Reversed,QuickSort,6015.400000
51400,Reversed,HybridQuickSort,3946.200000
51400,AlmostSorted,QuickSort,5896.200000
51400,AlmostSorted,HybridQuickSort,3723.600000
51500,Random,QuickSort,8483.200000
51500,Random,HybridQuickSort,6375.000000
51500,Reversed,QuickSort,5802.200000
51500,Reversed,HybridQuickSort,4023.600000
51500,AlmostSorted,QuickSort,5812.800000
51500,AlmostSorted,HybridQuickSort,3763.000000
51600,Random,QuickSort,8319.200000
51600,Random,HybridQuickSort,6435.400000
51600,Reversed,QuickSort,5738.800000
51600,Reversed,HybridQuickSort,3831.800000
51600,AlmostSorted,QuickSort,5828.600000
51600,AlmostSorted,HybridQuickSort,3699.400000
51700,Random,QuickSort,8239.600000
51700,Random,HybridQuickSort,6372.000000
51700,Reversed,QuickSort,5893.000000
51700,Reversed,HybridQuickSort,3905.800000
51700,AlmostSorted,QuickSort,5807.600000
51700,AlmostSorted,HybridQuickSort,3634.200000
51800,Random,QuickSort,8349.600000
51800,Random,HybridQuickSort,6385.800000
51800,Reversed,QuickSort,5813.600000
51800,Reversed,HybridQuickSort,4369.200000
51800,AlmostSorted,QuickSort,6227.600000
51800,AlmostSorted,HybridQuickSort,3775.200000
51900,Random,QuickSort,9125.400000
51900,Random,HybridQuickSort,6908.200000
51900,Reversed,QuickSort,6069.600000
51900,Reversed,HybridQuickSort,4078.200000
51900,AlmostSorted,QuickSort,6033.800000
51900,AlmostSorted,HybridQuickSort,4009.800000
52000,Random,QuickSort,8914.600000
52000,Random,HybridQuickSort,6610.000000
52000,Reversed,QuickSort,5886.600000
52000,Reversed,HybridQuickSort,3907.800000
52000,AlmostSorted,QuickSort,5824.800000
52000,AlmostSorted,HybridQuickSort,3734.400000
52100,Random,QuickSort,8408.800000
52100,Random,HybridQuickSort,6815.400000
52100,Reversed,QuickSort,5965.000000
52100,Reversed,HybridQuickSort,3952.800000
52100,AlmostSorted,QuickSort,6183.000000
52100,AlmostSorted,HybridQuickSort,3786.800000
52200,Random,QuickSort,8682.600000
52200,Random,HybridQuickSort,6603.400000
52200,Reversed,QuickSort,6196.400000
52200,Reversed,HybridQuickSort,3979.400000
52200,AlmostSorted,QuickSort,6000.400000
52200,AlmostSorted,HybridQuickSort,3908.800000
52300,Random,QuickSort,9141.400000
52300,Random,HybridQuickSort,6616.800000
52300,Reversed,QuickSort,6004.600000
52300,Reversed,HybridQuickSort,4048.800000
52300,AlmostSorted,QuickSort,5885.600000
52300,AlmostSorted,HybridQuickSort,3722.000000
52400,Random,QuickSort,8495.600000
52400,Random,HybridQuickSort,6500.400000
52400,Reversed,QuickSort,5855.600000
52400,Reversed,HybridQuickSort,4020.400000
52400,AlmostSorted,QuickSort,5938.000000
52400,AlmostSorted,HybridQuickSort,3832.200000
52500,Random,QuickSort,8527.200000
52500,Random,HybridQuickSort,6578.200000
52500,Reversed,QuickSort,5858.800000
52500,Reversed,HybridQuickSort,4191.400000
52500,AlmostSorted,QuickSort,5889.800000
52500,AlmostSorted,HybridQuickSort,3807.000000
52600,Random,QuickSort,8474.600000
52600,Random,HybridQuickSort,6574.800000
52600,Reversed,QuickSort,5870.000000
52600,Reversed,HybridQuickSort,3983.400000
52600,AlmostSorted,QuickSort,5934.600000
52600,AlmostSorted,HybridQuickSort,3798.200000
52700,Random,QuickSort,8530.000000
52700,Random,HybridQuickSort,6627.000000
52700,Reversed,QuickSort,5966.600000
52700,Reversed,HybridQuickSort,3925.600000
52700,AlmostSorted,QuickSort,5982.400000
52700,AlmostSorted,HybridQuickSort,3718.200000
52800,Random,QuickSort,8849.200000
52800,Random,HybridQuickSort,6813.600000
52800,Reversed,QuickSort,6137.200000
52800,Reversed,HybridQuickSort,4007.600000
52800,AlmostSorted,QuickSort,6005.600000
52800,AlmostSorted,HybridQuickSort,3808.200000
52900,Random,QuickSort,8560.200000
52900,Random,HybridQuickSort,6602.800000
52900,Reversed,QuickSort,6010.600000
52900,Reversed,HybridQuickSort,3930.400000
52900,AlmostSorted,QuickSort,6017.800000
52900,AlmostSorted,HybridQuickSort,3805.800000
53000,Random,QuickSort,8503.800000
53000,Random,HybridQuickSort,6602.800000
53000,Reversed,QuickSort,6182.600000
53000,Reversed,HybridQuickSort,4007.600000
53000,AlmostSorted,QuickSort,5892.400000
53000,AlmostSorted,HybridQuickSort,3836.200000
53100,Random,QuickSort,8549.000000
53100,Random,HybridQuickSort,6806.000000
53100,Reversed,QuickSort,5939.600000
53100,Reversed,HybridQuickSort,4001.400000
53100,AlmostSorted,QuickSort,5993.400000
53100,AlmostSorted,HybridQuickSort,3848.600000
53200,Random,QuickSort,8626.000000
53200,Random,HybridQuickSort,6675.400000
53200,Reversed,QuickSort,6233.000000
53200,Reversed,HybridQuickSort,4181.800000
53200,AlmostSorted,QuickSort,6215.800000
53200,AlmostSorted,HybridQuickSort,3919.600000
53300,Random,QuickSort,8603.600000
53300,Random,HybridQuickSort,6715.200000
53300,Reversed,QuickSort,5967.800000
53300,Reversed,HybridQuickSort,3946.800000
53300,AlmostSorted,QuickSort,6039.200000
53300,AlmostSorted,HybridQuickSort,3891.000000
53400,Random,QuickSort,8754.600000
53400,Random,HybridQuickSort,6878.000000
53400,Reversed,QuickSort,6650.600000
53400,Reversed,HybridQuickSort,4406.200000
53400,AlmostSorted,QuickSort,7187.600000
53400,AlmostSorted,HybridQuickSort,3948.200000
53500,Random,QuickSort,8655.200000
53500,Random,HybridQuickSort,6546.800000
53500,Reversed,QuickSort,5985.400000
53500,Reversed,HybridQuickSort,4129.000000
53500,AlmostSorted,QuickSort,6310.200000
53500,AlmostSorted,HybridQuickSort,3907.600000
53600,Random,QuickSort,8922.200000
53600,Random,HybridQuickSort,6809.600000
53600,Reversed,QuickSort,6073.200000
53600,Reversed,HybridQuickSort,4082.000000
53600,AlmostSorted,QuickSort,6104.000000
53600,AlmostSorted,HybridQuickSort,4236.600000
53700,Random,QuickSort,8809.800000
53700,Random,HybridQuickSort,7071.400000
53700,Reversed,QuickSort,6303.000000
53700,Reversed,HybridQuickSort,4130.600000
53700,AlmostSorted,QuickSort,6208.000000
53700,AlmostSorted,HybridQuickSort,4052.000000
53800,Random,QuickSort,8964.600000
53800,Random,HybridQuickSort,6821.000000
53800,Reversed,QuickSort,6147.200000
53800,Reversed,HybridQuickSort,4024.200000
53800,AlmostSorted,QuickSort,6121.600000
53800,AlmostSorted,HybridQuickSort,3802.800000
53900,Random,QuickSort,8623.000000
53900,Random,HybridQuickSort,6809.800000
53900,Reversed,QuickSort,6288.000000
53900,Reversed,HybridQuickSort,4229.000000
53900,AlmostSorted,QuickSort,6264.600000
53900,AlmostSorted,HybridQuickSort,3952.800000
54000,Random,QuickSort,9560.200000
54000,Random,HybridQuickSort,6828.800000
54000,Reversed,QuickSort,6445.400000
54000,Reversed,HybridQuickSort,4230.800000
54000,AlmostSorted,QuickSort,6164.200000
54000,AlmostSorted,HybridQuickSort,3862.400000
54100,Random,QuickSort,8977.600000
54100,Random,HybridQuickSort,6842.800000
54100,Reversed,QuickSort,6222.800000
54100,Reversed,HybridQuickSort,4101.400000
54100,AlmostSorted,QuickSort,6144.600000
54100,AlmostSorted,HybridQuickSort,3970.200000
54200,Random,QuickSort,8846.400000
54200,Random,HybridQuickSort,6885.800000
54200,Reversed,QuickSort,6057.200000
54200,Reversed,HybridQuickSort,4167.200000
54200,AlmostSorted,QuickSort,6114.200000
54200,AlmostSorted,HybridQuickSort,3841.400000
54300,Random,QuickSort,8730.400000
54300,Random,HybridQuickSort,6741.400000
54300,Reversed,QuickSort,5985.800000
54300,Reversed,HybridQuickSort,4026.600000
54300,AlmostSorted,QuickSort,6074.600000
54300,AlmostSorted,HybridQuickSort,3907.400000
54400,Random,QuickSort,8789.400000
54400,Random,HybridQuickSort,6730.200000
54400,Reversed,QuickSort,6163.000000
54400,Reversed,HybridQuickSort,4142.200000
54400,AlmostSorted,QuickSort,6094.000000
54400,AlmostSorted,HybridQuickSort,3927.800000
54500,Random,QuickSort,8803.200000
54500,Random,HybridQuickSort,6986.800000
54500,Reversed,QuickSort,6161.000000
54500,Reversed,HybridQuickSort,4187.000000
54500,AlmostSorted,QuickSort,6154.600000
54500,AlmostSorted,HybridQuickSort,3854.400000
54600,Random,QuickSort,8863.600000
54600,Random,HybridQuickSort,6852.000000
54600,Reversed,QuickSort,6089.800000
54600,Reversed,HybridQuickSort,4171.800000
54600,AlmostSorted,QuickSort,6179.000000
54600,AlmostSorted,HybridQuickSort,4002.800000
54700,Random,QuickSort,8854.800000
54700,Random,HybridQuickSort,6812.000000
54700,Reversed,QuickSort,6134.800000
54700,Reversed,HybridQuickSort,4099.000000
54700,AlmostSorted,QuickSort,6106.400000
54700,AlmostSorted,HybridQuickSort,4033.800000
54800,Random,QuickSort,8949.000000
54800,Random,HybridQuickSort,7035.000000
54800,Reversed,QuickSort,6199.400000
54800,Reversed,HybridQuickSort,4133.000000
54800,AlmostSorted,QuickSort,6267.600000
54800,AlmostSorted,HybridQuickSort,3881.800000
54900,Random,QuickSort,8886.800000
54900,Random,HybridQuickSort,6882.800000
54900,Reversed,QuickSort,6304.200000
54900,Reversed,HybridQuickSort,4336.400000
54900,AlmostSorted,QuickSort,6287.600000
54900,AlmostSorted,HybridQuickSort,3970.000000
55000,Random,QuickSort,9280.200000
55000,Random,HybridQuickSort,7347.600000
55000,Reversed,QuickSort,6533.000000
55000,Reversed,HybridQuickSort,4474.200000
55000,AlmostSorted,QuickSort,6845.200000
55000,AlmostSorted,HybridQuickSort,4186.600000
55100,Random,QuickSort,9601.400000
55100,Random,HybridQuickSort,7530.800000
55100,Reversed,QuickSort,6479.000000
55100,Reversed,HybridQuickSort,4181.200000
55100,AlmostSorted,QuickSort,6239.200000
55100,AlmostSorted,HybridQuickSort,4066.200000
55200,Random,QuickSort,8941.600000
55200,Random,HybridQuickSort,6932.000000
55200,Reversed,QuickSort,6413.200000
55200,Reversed,HybridQuickSort,4264.600000
55200,AlmostSorted,QuickSort,6497.400000
55200,AlmostSorted,HybridQuickSort,4932.600000
55300,Random,QuickSort,9783.600000
55300,Random,HybridQuickSort,7150.000000
55300,Reversed,QuickSort,6309.200000
55300,Reversed,HybridQuickSort,4321.000000
55300,AlmostSorted,QuickSort,6413.600000
55300,AlmostSorted,HybridQuickSort,4011.000000
55400,Random,QuickSort,10426.000000
55400,Random,HybridQuickSort,7008.200000
55400,Reversed,QuickSort,6455.000000
55400,Reversed,HybridQuickSort,4182.400000
55400,AlmostSorted,QuickSort,6339.600000
55400,AlmostSorted,HybridQuickSort,3934.800000
55500,Random,QuickSort,9064.200000
55500,Random,HybridQuickSort,6874.200000
55500,Reversed,QuickSort,6344.000000
55500,Reversed,HybridQuickSort,4255.000000
55500,AlmostSorted,QuickSort,6314.400000
55500,AlmostSorted,HybridQuickSort,4012.600000
55600,Random,QuickSort,9145.200000
55600,Random,HybridQuickSort,6949.800000
55600,Reversed,QuickSort,6151.000000
55600,Reversed,HybridQuickSort,4161.200000
55600,AlmostSorted,QuickSort,6241.200000
55600,AlmostSorted,HybridQuickSort,4162.600000
55700,Random,QuickSort,9031.600000
55700,Random,HybridQuickSort,6884.800000
55700,Reversed,QuickSort,6290.800000
55700,Reversed,HybridQuickSort,4307.200000
55700,AlmostSorted,QuickSort,6280.200000
55700,AlmostSorted,HybridQuickSort,3932.600000
55800,Random,QuickSort,9730.400000
55800,Random,HybridQuickSort,7307.800000
55800,Reversed,QuickSort,6871.800000
55800,Reversed,HybridQuickSort,5324.600000
55800,AlmostSorted,QuickSort,6584.400000
55800,AlmostSorted,HybridQuickSort,4295.400000
55900,Random,QuickSort,9455.400000
55900,Random,HybridQuickSort,8037.200000
55900,Reversed,QuickSort,7348.800000
55900,Reversed,HybridQuickSort,4685.600000
55900,AlmostSorted,QuickSort,6564.400000
55900,AlmostSorted,HybridQuickSort,4275.600000
56000,Random,QuickSort,10088.000000
56000,Random,HybridQuickSort,7309.200000
56000,Reversed,QuickSort,6694.200000
56000,Reversed,HybridQuickSort,4346.200000
56000,AlmostSorted,QuickSort,6323.400000
56000,AlmostSorted,HybridQuickSort,4087.200000
56100,Random,QuickSort,9142.800000
56100,Random,HybridQuickSort,7205.400000
56100,Reversed,QuickSort,6668.400000
56100,Reversed,HybridQuickSort,4648.400000
56100,AlmostSorted,QuickSort,14061.800000
56100,AlmostSorted,HybridQuickSort,4017.400000
56200,Random,QuickSort,9296.400000
56200,Random,HybridQuickSort,7119.200000
56200,Reversed,QuickSort,6362.600000
56200,Reversed,HybridQuickSort,5173.200000
56200,AlmostSorted,QuickSort,6784.400000
56200,AlmostSorted,HybridQuickSort,4215.200000
56300,Random,QuickSort,9452.200000
56300,Random,HybridQuickSort,7604.000000
56300,Reversed,QuickSort,7087.400000
56300,Reversed,HybridQuickSort,4770.800000
56300,AlmostSorted,QuickSort,6879.800000
56300,AlmostSorted,HybridQuickSort,4618.200000
56400,Random,QuickSort,9801.800000
56400,Random,HybridQuickSort,7304.800000
56400,Reversed,QuickSort,6468.600000
56400,Reversed,HybridQuickSort,4330.000000
56400,AlmostSorted,QuickSort,6365.600000
56400,AlmostSorted,HybridQuickSort,4135.400000
56500,Random,QuickSort,9460.600000
56500,Random,HybridQuickSort,7402.600000
56500,Reversed,QuickSort,6564.800000
56500,Reversed,HybridQuickSort,4426.200000
56500,AlmostSorted,QuickSort,6484.400000
56500,AlmostSorted,HybridQuickSort,4222.400000
56600,Random,QuickSort,9494.400000
56600,Random,HybridQuickSort,7236.200000
56600,Reversed,QuickSort,6510.000000
56600,Reversed,HybridQuickSort,4282.200000
56600,AlmostSorted,QuickSort,6534.400000
56600,AlmostSorted,HybridQuickSort,4135.800000
56700,Random,QuickSort,9330.000000
56700,Random,HybridQuickSort,7367.000000
56700,Reversed,QuickSort,6688.000000
56700,Reversed,HybridQuickSort,4446.600000
56700,AlmostSorted,QuickSort,6668.200000
56700,AlmostSorted,HybridQuickSort,4177.600000
56800,Random,QuickSort,9247.600000
56800,Random,HybridQuickSort,7155.800000
56800,Reversed,QuickSort,6363.800000
56800,Reversed,HybridQuickSort,4378.200000
56800,AlmostSorted,QuickSort,6421.800000
56800,AlmostSorted,HybridQuickSort,4118.000000
56900,Random,QuickSort,9299.600000
56900,Random,HybridQuickSort,7110.800000
56900,Reversed,QuickSort,6382.200000
56900,Reversed,HybridQuickSort,4311.200000
56900,AlmostSorted,QuickSort,6415.800000
56900,AlmostSorted,HybridQuickSort,4058.800000
57000,Random,QuickSort,9184.400000
57000,Random,HybridQuickSort,7158.600000
57000,Reversed,QuickSort,6318.000000
57000,Reversed,HybridQuickSort,4388.400000
57000,AlmostSorted,QuickSort,6392.600000
57000,AlmostSorted,HybridQuickSort,4102.800000
57100,Random,QuickSort,9316.200000
57100,Random,HybridQuickSort,7157.200000
57100,Reversed,QuickSort,6527.600000
57100,Reversed,HybridQuickSort,4500.600000
57100,AlmostSorted,QuickSort,6617.800000
57100,AlmostSorted,HybridQuickSort,4210.800000
57200,Random,QuickSort,9366.400000
57200,Random,HybridQuickSort,7273.400000
57200,Reversed,QuickSort,6554.400000
57200,Reversed,HybridQuickSort,4594.600000
57200,AlmostSorted,QuickSort,6642.200000
57200,AlmostSorted,HybridQuickSort,4096.200000
57300,Random,QuickSort,9602.800000
57300,Random,HybridQuickSort,7387.400000
57300,Reversed,QuickSort,6885.200000
57300,Reversed,HybridQuickSort,4454.200000
57300,AlmostSorted,QuickSort,6667.400000
57300,AlmostSorted,HybridQuickSort,4357.600000
57400,Random,QuickSort,9424.600000
57400,Random,HybridQuickSort,7286.000000
57400,Reversed,QuickSort,6572.200000
57400,Reversed,HybridQuickSort,4471.200000
57400,AlmostSorted,QuickSort,6610.400000
57400,AlmostSorted,HybridQuickSort,4220.000000
57500,Random,QuickSort,9371.200000
57500,Random,HybridQuickSort,7226.000000
57500,Reversed,QuickSort,6376.600000
57500,Reversed,HybridQuickSort,4325.000000
57500,AlmostSorted,QuickSort,6514.600000
57500,AlmostSorted,HybridQuickSort,4171.800000
57600,Random,QuickSort,9342.800000
57600,Random,HybridQuickSort,7455.200000
57600,Reversed,QuickSort,6664.400000
57600,Reversed,HybridQuickSort,4539.600000
57600,AlmostSorted,QuickSort,6514.600000
57600,AlmostSorted,HybridQuickSort,4209.600000
57700,Random,QuickSort,9417.800000
57700,Random,HybridQuickSort,7223.000000
57700,Reversed,QuickSort,6483.800000
57700,Reversed,HybridQuickSort,4354.200000
57700,AlmostSorted,QuickSort,6437.600000
57700,AlmostSorted,HybridQuickSort,4160.400000
57800,Random,QuickSort,9548.000000
57800,Random,HybridQuickSort,7415.400000
57800,Reversed,QuickSort,6680.400000
57800,Reversed,HybridQuickSort,4358.000000
57800,AlmostSorted,QuickSort,6685.600000
57800,AlmostSorted,HybridQuickSort,4297.200000
57900,Random,QuickSort,9714.800000
57900,Random,HybridQuickSort,7415.800000
57900,Reversed,QuickSort,6862.800000
57900,Reversed,HybridQuickSort,4607.000000
57900,AlmostSorted,QuickSort,6739.600000
57900,AlmostSorted,HybridQuickSort,4297.600000
58000,Random,QuickSort,9736.800000
58000,Random,HybridQuickSort,7437.800000
58000,Reversed,QuickSort,6742.800000
58000,Reversed,HybridQuickSort,4471.000000
58000,AlmostSorted,QuickSort,6513.600000
58000,AlmostSorted,HybridQuickSort,4211.000000
58100,Random,QuickSort,9626.600000
58100,Random,HybridQuickSort,7422.200000
58100,Reversed,QuickSort,6491.400000
58100,Reversed,HybridQuickSort,4428.000000
58100,AlmostSorted,QuickSort,6712.000000
58100,AlmostSorted,HybridQuickSort,4326.200000
58200,Random,QuickSort,9584.400000
58200,Random,HybridQuickSort,7478.600000
58200,Reversed,QuickSort,6655.400000
58200,Reversed,HybridQuickSort,4588.600000
58200,AlmostSorted,QuickSort,6688.800000
58200,AlmostSorted,HybridQuickSort,4222.600000
58300,Random,QuickSort,9360.400000
58300,Random,HybridQuickSort,7336.400000
58300,Reversed,QuickSort,6658.000000
58300,Reversed,HybridQuickSort,4452.200000
58300,AlmostSorted,QuickSort,6512.200000
58300,AlmostSorted,HybridQuickSort,4316.400000
58400,Random,QuickSort,9759.600000
58400,Random,HybridQuickSort,7606.000000
58400,Reversed,QuickSort,6781.400000
58400,Reversed,HybridQuickSort,4535.000000
58400,AlmostSorted,QuickSort,6827.400000
58400,AlmostSorted,HybridQuickSort,4317.200000
58500,Random,QuickSort,9702.600000
58500,Random,HybridQuickSort,7402.400000
58500,Reversed,QuickSort,6606.400000
58500,Reversed,HybridQuickSort,4388.600000
58500,AlmostSorted,QuickSort,6640.600000
58500,AlmostSorted,HybridQuickSort,4082.600000
58600,Random,QuickSort,9575.000000
58600,Random,HybridQuickSort,7551.800000
58600,Reversed,QuickSort,6742.600000
58600,Reversed,HybridQuickSort,4579.000000
58600,AlmostSorted,QuickSort,6801.200000
58600,AlmostSorted,HybridQuickSort,4397.600000
58700,Random,QuickSort,9755.000000
58700,Random,HybridQuickSort,7507.400000
58700,Reversed,QuickSort,6668.200000
58700,Reversed,HybridQuickSort,4466.000000
58700,AlmostSorted,QuickSort,6744.400000
58700,AlmostSorted,HybridQuickSort,4261.600000
58800,Random,QuickSort,9494.200000
58800,Random,HybridQuickSort,7428.600000
58800,Reversed,QuickSort,6617.000000
58800,Reversed,HybridQuickSort,4461.400000
58800,AlmostSorted,QuickSort,6587.800000
58800,AlmostSorted,HybridQuickSort,4221.400000
58900,Random,QuickSort,9589.800000
58900,Random,HybridQuickSort,7403.400000
58900,Reversed,QuickSort,6609.400000
58900,Reversed,HybridQuickSort,4492.400000
58900,AlmostSorted,QuickSort,6611.800000
58900,AlmostSorted,HybridQuickSort,4182.400000
59000,Random,QuickSort,9622.600000
59000,Random,HybridQuickSort,7452.000000
59000,Reversed,QuickSort,6513.000000
59000,Reversed,HybridQuickSort,4418.200000
59000,AlmostSorted,QuickSort,6715.400000
59000,AlmostSorted,HybridQuickSort,4403.400000
59100,Random,QuickSort,9885.200000
59100,Random,HybridQuickSort,7700.200000
59100,Reversed,QuickSort,6820.800000
59100,Reversed,HybridQuickSort,4603.000000
59100,AlmostSorted,QuickSort,6803.000000
59100,AlmostSorted,HybridQuickSort,4298.200000
59200,Random,QuickSort,9555.800000
59200,Random,HybridQuickSort,7367.600000
59200,Reversed,QuickSort,6605.400000
59200,Reversed,HybridQuickSort,4485.800000
59200,AlmostSorted,QuickSort,6772.800000
59200,AlmostSorted,HybridQuickSort,4290.400000
59300,Random,QuickSort,9694.400000
59300,Random,HybridQuickSort,7487.600000
59300,Reversed,QuickSort,6751.600000
59300,Reversed,HybridQuickSort,4495.400000
59300,AlmostSorted,QuickSort,6787.800000
59300,AlmostSorted,HybridQuickSort,4434.400000
59400,Random,QuickSort,9637.800000
59400,Random,HybridQuickSort,7605.200000
59400,Reversed,QuickSort,6807.400000
59400,Reversed,HybridQuickSort,4678.000000
59400,AlmostSorted,QuickSort,6843.600000
59400,AlmostSorted,HybridQuickSort,4392.000000
59500,Random,QuickSort,9808.400000
59500,Random,HybridQuickSort,7633.800000
59500,Reversed,QuickSort,6791.200000
59500,Reversed,HybridQuickSort,4529.000000
59500,AlmostSorted,QuickSort,7118.800000
59500,AlmostSorted,HybridQuickSort,4464.600000
59600,Random,QuickSort,9748.400000
59600,Random,HybridQuickSort,7607.200000
59600,Reversed,QuickSort,6637.600000
59600,Reversed,HybridQuickSort,4683.600000
59600,AlmostSorted,QuickSort,6744.800000
59600,AlmostSorted,HybridQuickSort,4370.600000
59700,Random,QuickSort,9867.400000
59700,Random,HybridQuickSort,7540.800000
59700,Reversed,QuickSort,6776.000000
59700,Reversed,HybridQuickSort,4591.400000
59700,AlmostSorted,QuickSort,6754.400000
59700,AlmostSorted,HybridQuickSort,4354.000000
59800,Random,QuickSort,9736.000000
59800,Random,HybridQuickSort,7545.000000
59800,Reversed,QuickSort,6641.200000
59800,Reversed,HybridQuickSort,4535.000000
59800,AlmostSorted,QuickSort,6702.200000
59800,AlmostSorted,HybridQuickSort,4336.000000
59900,Random,QuickSort,9749.600000
59900,Random,HybridQuickSort,7501.200000
59900,Reversed,QuickSort,6628.200000
59900,Reversed,HybridQuickSort,4595.200000
59900,AlmostSorted,QuickSort,6762.000000
59900,AlmostSorted,HybridQuickSort,4324.200000
60000,Random,QuickSort,9839.000000
60000,Random,HybridQuickSort,7504.800000
60000,Reversed,QuickSort,6712.800000
60000,Reversed,HybridQuickSort,4537.800000
60000,AlmostSorted,QuickSort,6794.000000
60000,AlmostSorted,HybridQuickSort,4422.200000
60100,Random,QuickSort,9706.800000
60100,Random,HybridQuickSort,7510.200000
60100,Reversed,QuickSort,6730.600000
60100,Reversed,HybridQuickSort,4607.200000
60100,AlmostSorted,QuickSort,6943.800000
60100,AlmostSorted,HybridQuickSort,4472.800000
60200,Random,QuickSort,9752.200000
60200,Random,HybridQuickSort,7693.800000
60200,Reversed,QuickSort,6739.200000
60200,Reversed,HybridQuickSort,4690.000000
60200,AlmostSorted,QuickSort,6810.400000
