Size,DataType,Algorithm,TimeMicroseconds
53000,Random,MergeSort,22725.400000
53000,Random,HybridMergeSort,12375.600000
53000,Reversed,MergeSort,18028.200000
53000,Reversed,HybridMergeSort,9423.200000
53000,AlmostSorted,MergeSort,18520.400000
53000,AlmostSorted,HybridMergeSort,7910.400000
53100,Random,MergeSort,22627.200000
53100,Random,HybridMergeSort,12295.800000
53100,Reversed,MergeSort,17835.800000
53100,Reversed,HybridMergeSort,9447.000000
53100,AlmostSorted,MergeSort,18449.000000
53100,AlmostSorted,HybridMergeSort,7794.200000
53200,Random,MergeSort,22590.600000
53200,Random,HybridMergeSort,12438.800000
53200,Reversed,MergeSort,17978.400000
53200,Reversed,HybridMergeSort,9427.000000
53200,AlmostSorted,MergeSort,18574.400000
53200,AlmostSorted,HybridMergeSort,7756.200000
53300,Random,MergeSort,22708.600000
53300,Random,HybridMergeSort,12343.800000
53300,Reversed,MergeSort,17906.600000
53300,Reversed,HybridMergeSort,9620.600000
53300,AlmostSorted,MergeSort,18823.200000
53300,AlmostSorted,HybridMergeSort,8037.000000
53400,Random,MergeSort,23330.000000
53400,Random,HybridMergeSort,12404.400000
53400,Reversed,MergeSort,17970.000000
53400,Reversed,HybridMergeSort,9542.800000
53400,AlmostSorted,MergeSort,18687.000000
53400,AlmostSorted,HybridMergeSort,7935.800000
53500,Random,MergeSort,22686.600000
53500,Random,HybridMergeSort,12405.400000
53500,Reversed,MergeSort,18167.200000
53500,Reversed,HybridMergeSort,9680.600000
53500,AlmostSorted,MergeSort,18682.200000
53500,AlmostSorted,HybridMergeSort,7810.600000
53600,Random,MergeSort,23183.200000
53600,Random,HybridMergeSort,12571.000000
53600,Reversed,MergeSort,18295.400000
53600,Reversed,HybridMergeSort,9891.800000
53600,AlmostSorted,MergeSort,19134.600000
53600,AlmostSorted,HybridMergeSort,8032.600000
53700,Random,MergeSort,22835.600000
53700,Random,HybridMergeSort,12470.200000
53700,Reversed,MergeSort,18016.000000
53700,Reversed,HybridMergeSort,9556.600000
53700,AlmostSorted,MergeSort,18691.800000
53700,AlmostSorted,HybridMergeSort,7818.200000
53800,Random,MergeSort,23191.400000
53800,Random,HybridMergeSort,13144.200000
53800,Reversed,MergeSort,18873.400000
53800,Reversed,HybridMergeSort,9870.800000
53800,AlmostSorted,MergeSort,18725.400000
53800,AlmostSorted,HybridMergeSort,7863.600000
53900,Random,MergeSort,22941.800000
53900,Random,HybridMergeSort,12467.400000
53900,Reversed,MergeSort,18220.800000
53900,Reversed,HybridMergeSort,9582.800000
53900,AlmostSorted,MergeSort,18980.000000
53900,AlmostSorted,HybridMergeSort,8011.000000
54000,Random,MergeSort,22957.400000
54000,Random,HybridMergeSort,12869.000000
54000,Reversed,MergeSort,19061.800000
54000,Reversed,HybridMergeSort,10175.000000
54000,AlmostSorted,MergeSort,20603.800000
54000,AlmostSorted,HybridMergeSort,8330.600000
54100,Random,MergeSort,24329.200000
54100,Random,HybridMergeSort,13132.200000
54100,Reversed,MergeSort,19129.200000
54100,Reversed,HybridMergeSort,10015.000000
54100,AlmostSorted,MergeSort,19983.800000
54100,AlmostSorted,HybridMergeSort,7938.200000
54200,Random,MergeSort,23134.800000
54200,Random,HybridMergeSort,12599.200000
54200,Reversed,MergeSort,18325.200000
54200,Reversed,HybridMergeSort,9627.000000
54200,AlmostSorted,MergeSort,19428.800000
54200,AlmostSorted,HybridMergeSort,8061.200000
54300,Random,MergeSort,23097.400000
54300,Random,HybridMergeSort,12596.800000
54300,Reversed,MergeSort,18324.600000
54300,Reversed,HybridMergeSort,9783.800000
54300,AlmostSorted,MergeSort,19191.400000
54300,AlmostSorted,HybridMergeSort,8074.600000
54400,Random,MergeSort,23134.800000
54400,Random,HybridMergeSort,12621.200000
54400,Reversed,MergeSort,18591.800000
54400,Reversed,HybridMergeSort,9731.200000
54400,AlmostSorted,MergeSort,19069.600000
54400,AlmostSorted,HybridMergeSort,7950.000000
54500,Random,MergeSort,23310.400000
54500,Random,HybridMergeSort,12634.600000
54500,Reversed,MergeSort,18251.400000
54500,Reversed,HybridMergeSort,9692.000000
54500,AlmostSorted,MergeSort,18969.000000
54500,AlmostSorted,HybridMergeSort,8016.200000
54600,Random,MergeSort,23211.800000
54600,Random,HybridMergeSort,12638.000000
54600,Reversed,MergeSort,18363.200000
54600,Reversed,HybridMergeSort,9868.200000
54600,AlmostSorted,MergeSort,19115.800000
54600,AlmostSorted,HybridMergeSort,8001.000000
54700,Random,MergeSort,23280.200000
54700,Random,HybridMergeSort,12692.800000
54700,Reversed,MergeSort,18415.200000
54700,Reversed,HybridMergeSort,9937.800000
54700,AlmostSorted,MergeSort,19057.000000
54700,AlmostSorted,HybridMergeSort,7971.800000
54800,Random,MergeSort,23447.800000
54800,Random,HybridMergeSort,12796.000000
54800,Reversed,MergeSort,18517.000000
54800,Reversed,HybridMergeSort,9898.000000
54800,AlmostSorted,MergeSort,19070.000000
54800,AlmostSorted,HybridMergeSort,7976.600000
54900,Random,MergeSort,23365.200000
54900,Random,HybridMergeSort,12748.800000
54900,Reversed,MergeSort,18606.200000
54900,Reversed,HybridMergeSort,9964.000000
54900,AlmostSorted,MergeSort,19314.000000
54900,AlmostSorted,HybridMergeSort,8091.200000
55000,Random,MergeSort,23449.600000
55000,Random,HybridMergeSort,12793.000000
55000,Reversed,MergeSort,18537.000000
55000,Reversed,HybridMergeSort,9933.400000
55000,AlmostSorted,MergeSort,19382.600000
55000,AlmostSorted,HybridMergeSort,8044.800000
55100,Random,MergeSort,23519.600000
55100,Random,HybridMergeSort,12898.000000
55100,Reversed,MergeSort,18658.400000
55100,Reversed,HybridMergeSort,9992.800000
55100,AlmostSorted,MergeSort,19221.200000
55100,AlmostSorted,HybridMergeSort,8037.600000
55200,Random,MergeSort,23680.600000
55200,Random,HybridMergeSort,13379.600000
55200,Reversed,MergeSort,18639.800000
55200,Reversed,HybridMergeSort,9843.000000
55200,AlmostSorted,MergeSort,19223.200000
55200,AlmostSorted,HybridMergeSort,8051.600000
55300,Random,MergeSort,23545.800000
55300,Random,HybridMergeSort,12828.400000
55300,Reversed,MergeSort,18679.600000
55300,Reversed,HybridMergeSort,10000.400000
55300,AlmostSorted,MergeSort,19621.200000
55300,AlmostSorted,HybridMergeSort,8102.000000
55400,Random,MergeSort,23634.600000
55400,Random,HybridMergeSort,13006.000000
55400,Reversed,MergeSort,18804.600000
55400,Reversed,HybridMergeSort,9916.400000
55400,AlmostSorted,MergeSort,19459.800000
55400,AlmostSorted,HybridMergeSort,8270.000000
55500,Random,MergeSort,23779.000000
55500,Random,HybridMergeSort,12944.800000
55500,Reversed,MergeSort,19046.400000
55500,Reversed,HybridMergeSort,10331.200000
55500,AlmostSorted,MergeSort,19812.200000
55500,AlmostSorted,HybridMergeSort,8246.600000
55600,Random,MergeSort,30022.200000
55600,Random,HybridMergeSort,15095.600000
55600,Reversed,MergeSort,19744.200000
55600,Reversed,HybridMergeSort,10337.000000
55600,AlmostSorted,MergeSort,23220.000000
55600,AlmostSorted,HybridMergeSort,8795.600000
55700,Random,MergeSort,28339.000000
55700,Random,HybridMergeSort,15149.000000
55700,Reversed,MergeSort,21074.400000
55700,Reversed,HybridMergeSort,11425.600000
55700,AlmostSorted,MergeSort,20486.400000
55700,AlmostSorted,HybridMergeSort,8382.400000
55800,Random,MergeSort,23872.400000
55800,Random,HybridMergeSort,13220.800000
55800,Reversed,MergeSort,18969.400000
55800,Reversed,HybridMergeSort,10164.400000
55800,AlmostSorted,MergeSort,19487.800000
55800,AlmostSorted,HybridMergeSort,8139.800000
55900,Random,MergeSort,23986.200000
55900,Random,HybridMergeSort,13132.400000
55900,Reversed,MergeSort,18910.400000
55900,Reversed,HybridMergeSort,10029.200000
55900,AlmostSorted,MergeSort,19698.800000
55900,AlmostSorted,HybridMergeSort,8343.400000
56000,Random,MergeSort,24209.800000
56000,Random,HybridMergeSort,13384.200000
56000,Reversed,MergeSort,21611.400000
56000,Reversed,HybridMergeSort,11280.400000
56000,AlmostSorted,MergeSort,20359.400000
56000,AlmostSorted,HybridMergeSort,8727.200000
56100,Random,MergeSort,24428.400000
56100,Random,HybridMergeSort,13342.200000
56100,Reversed,MergeSort,19276.600000
56100,Reversed,HybridMergeSort,10082.200000
56100,AlmostSorted,MergeSort,20526.600000
56100,AlmostSorted,HybridMergeSort,8574.200000
56200,Random,MergeSort,24876.200000
56200,Random,HybridMergeSort,13602.400000
56200,Reversed,MergeSort,19586.600000
56200,Reversed,HybridMergeSort,10574.600000
56200,AlmostSorted,MergeSort,20282.600000
56200,AlmostSorted,HybridMergeSort,8475.800000
56300,Random,MergeSort,24792.600000
56300,Random,HybridMergeSort,14530.400000
56300,Reversed,MergeSort,19997.600000
56300,Reversed,HybridMergeSort,10339.400000
56300,AlmostSorted,MergeSort,19918.600000
56300,AlmostSorted,HybridMergeSort,8445.400000
56400,Random,MergeSort,24379.400000
56400,Random,HybridMergeSort,13273.200000
56400,Reversed,MergeSort,19391.400000
56400,Reversed,HybridMergeSort,10660.400000
56400,AlmostSorted,MergeSort,20400.200000
56400,AlmostSorted,HybridMergeSort,8246.600000
56500,Random,MergeSort,24162.400000
56500,Random,HybridMergeSort,13220.000000
56500,Reversed,MergeSort,19831.000000
56500,Reversed,HybridMergeSort,10558.000000
56500,AlmostSorted,MergeSort,20391.200000
56500,AlmostSorted,HybridMergeSort,8392.400000
56600,Random,MergeSort,24704.800000
56600,Random,HybridMergeSort,13517.600000
56600,Reversed,MergeSort,19579.000000
56600,Reversed,HybridMergeSort,10304.000000
56600,AlmostSorted,MergeSort,20169.200000
56600,AlmostSorted,HybridMergeSort,8536.400000
56700,Random,MergeSort,24926.800000
56700,Random,HybridMergeSort,13633.200000
56700,Reversed,MergeSort,19089.200000
56700,Reversed,HybridMergeSort,10357.200000
56700,AlmostSorted,MergeSort,20125.200000
56700,AlmostSorted,HybridMergeSort,8496.800000
56800,Random,MergeSort,24920.200000
56800,Random,HybridMergeSort,13407.600000
56800,Reversed,MergeSort,19248.600000
56800,Reversed,HybridMergeSort,10521.800000
56800,AlmostSorted,MergeSort,20067.600000
56800,AlmostSorted,HybridMergeSort,8442.400000
56900,Random,MergeSort,24424.800000
56900,Random,HybridMergeSort,13718.600000
56900,Reversed,MergeSort,20269.600000
56900,Reversed,HybridMergeSort,10612.800000
56900,AlmostSorted,MergeSort,20005.000000
56900,AlmostSorted,HybridMergeSort,8311.600000
57000,Random,MergeSort,24338.000000
57000,Random,HybridMergeSort,13337.000000
57000,Reversed,MergeSort,19205.800000
57000,Reversed,HybridMergeSort,10285.800000
57000,AlmostSorted,MergeSort,20121.800000
57000,AlmostSorted,HybridMergeSort,8494.000000
57100,Random,MergeSort,24337.000000
57100,Random,HybridMergeSort,13337.800000
57100,Reversed,MergeSort,19188.800000
57100,Reversed,HybridMergeSort,10292.600000
57100,AlmostSorted,MergeSort,20576.800000
57100,AlmostSorted,HybridMergeSort,8738.800000
57200,Random,MergeSort,25082.400000
57200,Random,HybridMergeSort,13765.200000
57200,Reversed,MergeSort,19599.000000
57200,Reversed,HybridMergeSort,10534.600000
57200,AlmostSorted,MergeSort,20685.200000
57200,AlmostSorted,HybridMergeSort,8726.200000
57300,Random,MergeSort,24633.800000
57300,Random,HybridMergeSort,13405.000000
57300,Reversed,MergeSort,19746.000000
57300,Reversed,HybridMergeSort,10373.600000
57300,AlmostSorted,MergeSort,20047.600000
57300,AlmostSorted,HybridMergeSort,8358.200000
57400,Random,MergeSort,24932.400000
57400,Random,HybridMergeSort,13832.200000
57400,Reversed,MergeSort,19696.000000
57400,Reversed,HybridMergeSort,10571.600000
57400,AlmostSorted,MergeSort,20040.800000
57400,AlmostSorted,HybridMergeSort,8360.400000
57500,Random,MergeSort,24621.400000
57500,Random,HybridMergeSort,13508.200000
57500,Reversed,MergeSort,20338.600000
57500,Reversed,HybridMergeSort,11314.800000
57500,AlmostSorted,MergeSort,20670.000000
57500,AlmostSorted,HybridMergeSort,8604.800000
57600,Random,MergeSort,24787.200000
57600,Random,HybridMergeSort,13844.200000
57600,Reversed,MergeSort,19557.800000
57600,Reversed,HybridMergeSort,10470.800000
57600,AlmostSorted,MergeSort,20535.600000
57600,AlmostSorted,HybridMergeSort,8772.200000
57700,Random,MergeSort,24864.000000
57700,Random,HybridMergeSort,13746.800000
57700,Reversed,MergeSort,19764.000000
57700,Reversed,HybridMergeSort,10604.000000
57700,AlmostSorted,MergeSort,20292.000000
57700,AlmostSorted,HybridMergeSort,8451.400000
57800,Random,MergeSort,24709.600000
57800,Random,HybridMergeSort,13570.800000
57800,Reversed,MergeSort,19592.800000
57800,Reversed,HybridMergeSort,10473.800000
57800,AlmostSorted,MergeSort,20287.200000
57800,AlmostSorted,HybridMergeSort,8414.400000
57900,Random,MergeSort,24673.600000
57900,Random,HybridMergeSort,13510.200000
57900,Reversed,MergeSort,19907.600000
57900,Reversed,HybridMergeSort,10683.400000
57900,AlmostSorted,MergeSort,20277.200000
57900,AlmostSorted,HybridMergeSort,8634.000000
58000,Random,MergeSort,25276.200000
58000,Random,HybridMergeSort,14237.200000
58000,Reversed,MergeSort,19986.200000
58000,Reversed,HybridMergeSort,10475.400000
58000,AlmostSorted,MergeSort,20417.200000
58000,AlmostSorted,HybridMergeSort,8436.200000
58100,Random,MergeSort,24926.600000
58100,Random,HybridMergeSort,14115.000000
58100,Reversed,MergeSort,20512.000000
58100,Reversed,HybridMergeSort,10510.800000
58100,AlmostSorted,MergeSort,20362.000000
58100,AlmostSorted,HybridMergeSort,8544.000000
58200,Random,MergeSort,24910.000000
58200,Random,HybridMergeSort,13583.000000
58200,Reversed,MergeSort,20138.400000
58200,Reversed,HybridMergeSort,11006.000000
58200,AlmostSorted,MergeSort,21353.000000
58200,AlmostSorted,HybridMergeSort,8584.000000
58300,Random,MergeSort,25037.600000
58300,Random,HybridMergeSort,13639.200000
58300,Reversed,MergeSort,19809.600000
58300,Reversed,HybridMergeSort,10546.800000
58300,AlmostSorted,MergeSort,21330.600000
58300,AlmostSorted,HybridMergeSort,8821.800000
58400,Random,MergeSort,25063.800000
58400,Random,HybridMergeSort,14056.400000
58400,Reversed,MergeSort,20388.000000
58400,Reversed,HybridMergeSort,11220.000000
58400,AlmostSorted,MergeSort,20806.800000
58400,AlmostSorted,HybridMergeSort,8510.200000
58500,Random,MergeSort,25049.600000
58500,Random,HybridMergeSort,14077.400000
58500,Reversed,MergeSort,20595.000000
58500,Reversed,HybridMergeSort,10664.800000
58500,AlmostSorted,MergeSort,20983.800000
58500,AlmostSorted,HybridMergeSort,8928.400000
58600,Random,MergeSort,25604.200000
58600,Random,HybridMergeSort,14081.600000
58600,Reversed,MergeSort,20211.600000
58600,Reversed,HybridMergeSort,10947.800000
58600,AlmostSorted,MergeSort,21140.000000
58600,AlmostSorted,HybridMergeSort,8767.000000
58700,Random,MergeSort,25669.200000
58700,Random,HybridMergeSort,13774.400000
58700,Reversed,MergeSort,20294.800000
58700,Reversed,HybridMergeSort,10901.000000
58700,AlmostSorted,MergeSort,20880.200000
58700,AlmostSorted,HybridMergeSort,8718.800000
58800,Random,MergeSort,25091.400000
58800,Random,HybridMergeSort,14071.000000
58800,Reversed,MergeSort,20726.200000
58800,Reversed,HybridMergeSort,11081.200000
58800,AlmostSorted,MergeSort,21001.000000
58800,AlmostSorted,HybridMergeSort,8711.200000
58900,Random,MergeSort,25300.800000
58900,Random,HybridMergeSort,13814.000000
58900,Reversed,MergeSort,20085.600000
58900,Reversed,HybridMergeSort,10691.600000
58900,AlmostSorted,MergeSort,20732.000000
58900,AlmostSorted,HybridMergeSort,8576.000000
59000,Random,MergeSort,25597.800000
59000,Random,HybridMergeSort,14040.800000
59000,Reversed,MergeSort,20148.600000
59000,Reversed,HybridMergeSort,10961.800000
59000,AlmostSorted,MergeSort,20866.600000
59000,AlmostSorted,HybridMergeSort,8811.400000
59100,Random,MergeSort,25343.000000
59100,Random,HybridMergeSort,13971.000000
59100,Reversed,MergeSort,19917.600000
59100,Reversed,HybridMergeSort,11060.600000
59100,AlmostSorted,MergeSort,20804.200000
59100,AlmostSorted,HybridMergeSort,8861.600000
59200,Random,MergeSort,25320.600000
59200,Random,HybridMergeSort,13886.800000
59200,Reversed,MergeSort,20031.600000
59200,Reversed,HybridMergeSort,10840.800000
59200,AlmostSorted,MergeSort,20757.800000
59200,AlmostSorted,HybridMergeSort,8811.800000
59300,Random,MergeSort,25330.800000
59300,Random,HybridMergeSort,13852.000000
59300,Reversed,MergeSort,20396.200000
59300,Reversed,HybridMergeSort,11278.000000
59300,AlmostSorted,MergeSort,21494.400000
59300,AlmostSorted,HybridMergeSort,8932.200000
59400,Random,MergeSort,25949.000000
59400,Random,HybridMergeSort,14369.000000
59400,Reversed,MergeSort,20815.400000
59400,Reversed,HybridMergeSort,10777.400000
59400,AlmostSorted,MergeSort,20886.800000
59400,AlmostSorted,HybridMergeSort,8710.400000
59500,Random,MergeSort,25351.200000
59500,Random,HybridMergeSort,14102.800000
59500,Reversed,MergeSort,20177.200000
59500,Reversed,HybridMergeSort,10990.200000
59500,AlmostSorted,MergeSort,20843.400000
59500,AlmostSorted,HybridMergeSort,8805.200000
59600,Random,MergeSort,25355.400000
59600,Random,HybridMergeSort,13908.400000
59600,Reversed,MergeSort,20110.600000
59600,Reversed,HybridMergeSort,11655.200000
59600,AlmostSorted,MergeSort,20672.000000
59600,AlmostSorted,HybridMergeSort,8665.400000
59700,Random,MergeSort,25478.600000
59700,Random,HybridMergeSort,13917.400000
59700,Reversed,MergeSort,20467.000000
59700,Reversed,HybridMergeSort,11534.400000
59700,AlmostSorted,MergeSort,21310.800000
59700,AlmostSorted,HybridMergeSort,9191.400000
59800,Random,MergeSort,25448.400000
59800,Random,HybridMergeSort,14061.000000
59800,Reversed,MergeSort,21735.400000
59800,Reversed,HybridMergeSort,11457.200000
59800,AlmostSorted,MergeSort,21301.800000
59800,AlmostSorted,HybridMergeSort,8873.400000
59900,Random,MergeSort,25692.800000
59900,Random,HybridMergeSort,14049.200000
59900,Reversed,MergeSort,20353.200000
59900,Reversed,HybridMergeSort,11116.000000
59900,AlmostSorted,MergeSort,20933.600000
59900,AlmostSorted,HybridMergeSort,8713.600000
60000,Random,MergeSort,25642.600000
60000,Random,HybridMergeSort,14236.400000
60000,Reversed,MergeSort,20237.000000
60000,Reversed,HybridMergeSort,11018.000000
60000,AlmostSorted,MergeSort,20827.200000
60000,AlmostSorted,HybridMergeSort,8752.400000
60100,Random,MergeSort,25626.000000
60100,Random,HybridMergeSort,14337.400000
60100,Reversed,MergeSort,21029.600000
60100,Reversed,HybridMergeSort,11506.000000
60100,AlmostSorted,MergeSort,21305.600000
60100,AlmostSorted,HybridMergeSort,8907.600000
60200,Random,MergeSort,25610.200000
60200,Random,HybridMergeSort,14052.200000
60200,Reversed,MergeSort,20458.200000
60200,Reversed,HybridMergeSort,11180.200000
60200,AlmostSorted,MergeSort,21532.200000
60200,AlmostSorted,HybridMergeSort,9009.400000
60300,Random,MergeSort,26552.600000
60300,Random,HybridMergeSort,14595.200000
60300,Reversed,MergeSort,21083.600000
60300,Reversed,HybridMergeSort,11339.200000
60300,AlmostSorted,MergeSort,21656.800000
60300,AlmostSorted,HybridMergeSort,9093.800000
60400,Random,MergeSort,26234.600000
60400,Random,HybridMergeSort,14422.800000
60400,Reversed,MergeSort,20732.400000
60400,Reversed,HybridMergeSort,11057.600000
60400,AlmostSorted,MergeSort,20964.800000
60400,AlmostSorted,HybridMergeSort,8770.200000
60500,Random,MergeSort,25895.400000
60500,Random,HybridMergeSort,14167.800000
60500,Reversed,MergeSort,20469.400000
60500,Reversed,HybridMergeSort,11240.800000
60500,AlmostSorted,MergeSort,21254.600000
60500,AlmostSorted,HybridMergeSort,8804.200000
60600,Random,MergeSort,25766.800000
60600,Random,HybridMergeSort,14149.800000
60600,Reversed,MergeSort,20480.200000
60600,Reversed,HybridMergeSort,11190.800000
60600,AlmostSorted,MergeSort,21259.400000
60600,AlmostSorted,HybridMergeSort,8792.400000
60700,Random,MergeSort,25816.000000
60700,Random,HybridMergeSort,14207.600000
60700,Reversed,MergeSort,20678.800000
60700,Reversed,HybridMergeSort,11298.000000
60700,AlmostSorted,MergeSort,21205.600000
60700,AlmostSorted,HybridMergeSort,9048.800000
60800,Random,MergeSort,25906.600000
60800,Random,HybridMergeSort,14208.200000
60800,Reversed,MergeSort,20829.000000
60800,Reversed,HybridMergeSort,11249.000000
60800,AlmostSorted,MergeSort,21253.600000
60800,AlmostSorted,HybridMergeSort,9045.800000
60900,Random,MergeSort,25930.600000
60900,Random,HybridMergeSort,14240.800000
60900,Reversed,MergeSort,20455.400000
60900,Reversed,HybridMergeSort,11082.400000
60900,AlmostSorted,MergeSort,21110.600000
60900,AlmostSorted,HybridMergeSort,8829.600000
61000,Random,MergeSort,26091.200000
61000,Random,HybridMergeSort,14786.600000
61000,Reversed,MergeSort,21319.000000
61000,Reversed,HybridMergeSort,11647.400000
61000,AlmostSorted,MergeSort,22189.400000
61000,AlmostSorted,HybridMergeSort,9252.600000
61100,Random,MergeSort,26835.200000
61100,Random,HybridMergeSort,14827.000000
61100,Reversed,MergeSort,21186.200000
61100,Reversed,HybridMergeSort,11420.600000
61100,AlmostSorted,MergeSort,21603.200000
61100,AlmostSorted,HybridMergeSort,8915.200000
61200,Random,MergeSort,26198.800000
61200,Random,HybridMergeSort,14421.800000
61200,Reversed,MergeSort,20943.600000
61200,Reversed,HybridMergeSort,11358.400000
61200,AlmostSorted,MergeSort,21369.400000
61200,AlmostSorted,HybridMergeSort,8896.800000
61300,Random,MergeSort,26206.800000
61300,Random,HybridMergeSort,14463.600000
61300,Reversed,MergeSort,20793.200000
61300,Reversed,HybridMergeSort,11181.600000
61300,AlmostSorted,MergeSort,21417.200000
61300,AlmostSorted,HybridMergeSort,9002.000000
61400,Random,MergeSort,26180.400000
61400,Random,HybridMergeSort,14472.000000
61400,Reversed,MergeSort,20755.800000
61400,Reversed,HybridMergeSort,11604.400000
61400,AlmostSorted,MergeSort,23352.600000
61400,AlmostSorted,HybridMergeSort,9491.800000
61500,Random,MergeSort,27336.600000
61500,Random,HybridMergeSort,14498.600000
61500,Reversed,MergeSort,21483.600000
61500,Reversed,HybridMergeSort,11696.800000
61500,AlmostSorted,MergeSort,21819.600000
61500,AlmostSorted,HybridMergeSort,9117.000000
61600,Random,MergeSort,27549.000000
61600,Random,HybridMergeSort,15249.200000
61600,Reversed,MergeSort,23080.200000
61600,Reversed,HybridMergeSort,11524.000000
61600,AlmostSorted,MergeSort,21674.800000
61600,AlmostSorted,HybridMergeSort,8919.200000
61700,Random,MergeSort,26349.400000
61700,Random,HybridMergeSort,14501.800000
61700,Reversed,MergeSort,20906.600000
61700,Reversed,HybridMergeSort,11288.800000
61700,AlmostSorted,MergeSort,21394.600000
61700,AlmostSorted,HybridMergeSort,8942.000000
61800,Random,MergeSort,26375.000000
61800,Random,HybridMergeSort,15424.400000
61800,Reversed,MergeSort,21530.400000
61800,Reversed,HybridMergeSort,11509.000000
61800,AlmostSorted,MergeSort,22165.000000
61800,AlmostSorted,HybridMergeSort,9196.200000
61900,Random,MergeSort,26685.400000
61900,Random,HybridMergeSort,14648.400000
61900,Reversed,MergeSort,21239.200000
61900,Reversed,HybridMergeSort,11473.400000
61900,AlmostSorted,MergeSort,21871.400000
61900,AlmostSorted,HybridMergeSort,9002.000000
62000,Random,MergeSort,26732.800000
62000,Random,HybridMergeSort,15568.800000
62000,Reversed,MergeSort,21364.000000
62000,Reversed,HybridMergeSort,11367.600000
62000,AlmostSorted,MergeSort,22467.600000
62000,AlmostSorted,HybridMergeSort,9625.600000
62100,Random,MergeSort,27144.200000
62100,Random,HybridMergeSort,14779.800000
62100,Reversed,MergeSort,21657.200000
62100,Reversed,HybridMergeSort,11972.600000
62100,AlmostSorted,MergeSort,21668.400000
62100,AlmostSorted,HybridMergeSort,9235.800000
62200,Random,MergeSort,27503.400000
62200,Random,HybridMergeSort,14693.600000
62200,Reversed,MergeSort,21330.800000
62200,Reversed,HybridMergeSort,11687.000000
62200,AlmostSorted,MergeSort,21897.800000
62200,AlmostSorted,HybridMergeSort,9255.800000
62300,Random,MergeSort,26803.800000
62300,Random,HybridMergeSort,14885.800000
62300,Reversed,MergeSort,21487.200000
62300,Reversed,HybridMergeSort,11849.000000
62300,AlmostSorted,MergeSort,22265.000000
62300,AlmostSorted,HybridMergeSort,15293.000000
62400,Random,MergeSort,38314.600000
62400,Random,HybridMergeSort,15506.000000
62400,Reversed,MergeSort,21553.600000
62400,Reversed,HybridMergeSort,11642.400000
62400,AlmostSorted,MergeSort,21992.600000
62400,AlmostSorted,HybridMergeSort,9267.200000
62500,Random,MergeSort,27017.600000
62500,Random,HybridMergeSort,20438.000000
62500,Reversed,MergeSort,24243.600000
62500,Reversed,HybridMergeSort,11669.200000
62500,AlmostSorted,MergeSort,22089.200000
62500,AlmostSorted,HybridMergeSort,9187.600000
62600,Random,MergeSort,27548.400000
62600,Random,HybridMergeSort,14904.200000
62600,Reversed,MergeSort,21145.400000
62600,Reversed,HybridMergeSort,11511.000000
62600,AlmostSorted,MergeSort,21967.400000
62600,AlmostSorted,HybridMergeSort,9313.600000
62700,Random,MergeSort,26881.800000
62700,Random,HybridMergeSort,15028.600000
62700,Reversed,MergeSort,21528.800000
62700,Reversed,HybridMergeSort,12048.600000
62700,AlmostSorted,MergeSort,22903.600000
62700,AlmostSorted,HybridMergeSort,9291.600000
62800,Random,MergeSort,27266.400000
62800,Random,HybridMergeSort,14885.000000
62800,Reversed,MergeSort,21346.200000
62800,Reversed,HybridMergeSort,11804.400000
62800,AlmostSorted,MergeSort,22074.000000
62800,AlmostSorted,HybridMergeSort,9676.200000
62900,Random,MergeSort,27570.000000
62900,Random,HybridMergeSort,15187.400000
62900,Reversed,MergeSort,21209.600000
62900,Reversed,HybridMergeSort,11723.000000
62900,AlmostSorted,MergeSort,22062.400000
62900,AlmostSorted,HybridMergeSort,9340.200000
63000,Random,MergeSort,27096.600000
63000,Random,HybridMergeSort,14816.800000
63000,Reversed,MergeSort,21304.200000
63000,Reversed,HybridMergeSort,11864.200000
63000,AlmostSorted,MergeSort,22123.600000
63000,AlmostSorted,HybridMergeSort,9818.800000
63100,Random,MergeSort,27905.400000
63100,Random,HybridMergeSort,15019.000000
63100,Reversed,MergeSort,21501.600000
63100,Reversed,HybridMergeSort,11959.200000
63100,AlmostSorted,MergeSort,22143.200000
63100,AlmostSorted,HybridMergeSort,9271.000000
63200,Random,MergeSort,27128.800000
63200,Random,HybridMergeSort,14975.800000
63200,Reversed,MergeSort,21654.800000
63200,Reversed,HybridMergeSort,11683.200000
63200,AlmostSorted,MergeSort,22060.800000
63200,AlmostSorted,HybridMergeSort,9136.400000
63300,Random,MergeSort,27857.400000
63300,Random,HybridMergeSort,15409.600000
63300,Reversed,MergeSort,21285.400000
63300,Reversed,HybridMergeSort,11760.600000
63300,AlmostSorted,MergeSort,21946.800000
63300,AlmostSorted,HybridMergeSort,9233.000000
63400,Random,MergeSort,27337.600000
63400,Random,HybridMergeSort,15185.800000
63400,Reversed,MergeSort,21427.800000
63400,Reversed,HybridMergeSort,11683.800000
63400,AlmostSorted,MergeSort,22404.400000
63400,AlmostSorted,HybridMergeSort,9342.600000
63500,Random,MergeSort,27207.200000
63500,Random,HybridMergeSort,14997.800000
63500,Reversed,MergeSort,21779.400000
63500,Reversed,HybridMergeSort,11883.800000
63500,AlmostSorted,MergeSort,22151.800000
63500,AlmostSorted,HybridMergeSort,9234.000000
63600,Random,MergeSort,27497.200000
63600,Random,HybridMergeSort,15009.600000
63600,Reversed,MergeSort,21591.200000
63600,Reversed,HybridMergeSort,11924.200000
